Id,SalePrice
1573,249632.31309654866
1574,117789.11984805507
1575,243150.74027077202
1576,260870.5190148959
1577,197503.6266716395
1578,147939.5102135886
1579,135724.7149425589
1580,207883.55734095816
1581,137497.67544645467
1582,123788.82753840508
1583,310548.5884069281
1584,229439.99178535328
1585,155528.5269043683
1586,45197.76224248868
1587,95121.44884249859
1588,143895.78503240808
1589,104555.32231902657
1590,131671.56169288885
1591,80806.38388744253
1592,124743.06805402646
1593,140824.9723411291
1594,136649.19674675213
1595,124072.86334806494
1596,217405.5019315933
1597,171952.27660705894
1598,204351.30088820145
1599,199729.75231004972
1600,185039.99369645678
1601,23373.92255609529
1602,120551.13366533909
1603,58943.498527165386
1604,254687.4156986412
1605,266892.5137241003
1606,178659.05108685442
1607,170010.75910167233
1608,226125.60154634318
1609,195057.32578373118
1610,151752.98110721377
1611,160274.67429253878
1612,165706.9276936734
1613,171172.86640990642
1614,124190.50041252631
1615,79069.09750570601
1616,56994.801958162105
1617,60211.31887569174
1618,107043.02550668851
1619,153388.0777603835
1620,172235.03693277016
1621,134440.97277833032
1622,125677.58573671943
1623,262741.90679358365
1624,210490.93598581105
1625,119069.18938013585
1626,195060.3239974489
1627,194992.48638391448
1628,283013.4362256732
1629,192919.52425416792
1630,319406.9564816463
1631,215187.79365812917
1632,233644.9949302466
1633,186738.4392972819
1634,193276.29645725386
1635,185395.07663418166
1636,162844.05468556238
1637,199736.2425992689
1638,220548.09798460058
1639,205441.42677736888
1640,268862.6655652486
1641,200988.7012376394
1642,226902.00001917244
1643,227888.46550907334
1644,233782.9576059226
1645,235273.97941404977
1646,179486.20218770648
1647,175836.45415874594
1648,134678.6257566451
1649,130416.63221427263
1650,113238.6685246895
1651,110474.8763725087
1652,117100.54389488627
1653,118382.38504401292
1654,152009.63944975636
1655,151484.68323107413
1656,141473.76440875954
1657,154901.84735456714
1658,144848.19442809513
1659,130817.0267724013
1660,146463.26656416804
1661,379393.5728713055
1662,333307.4283853213
1663,330011.72408933705
1664,424666.87537006964
1665,291773.8252940541
1666,298990.1890132199
1667,307784.2389923129
1668,311720.77482637344
1669,294413.8698598228
1670,313472.03001448046
1671,264884.30106919
1672,386440.32610066305
1673,290744.0582447038
1674,260669.7060670338
1675,190100.49693517736
1676,197915.19809603365
1677,217345.04903930053
1678,403715.9088443476
1679,328323.9209201201
1680,284534.3179360216
1681,247962.16103879688
1682,293676.23742475687
1683,195864.90430552722
1684,199407.62019698322
1685,176305.4350692362
1686,176130.71789852995
1687,178182.64446389233
1688,208265.45692331623
1689,206188.35115474137
1690,211221.41261699004
1691,199406.59098847583
1692,261782.2734225765
1693,179141.96753219282
1694,189334.16142860102
1695,180594.61395466165
1696,278040.83650473785
1697,185537.42101432383
1698,329820.3213829624
1699,306903.7226109451
1700,253826.8521078562
1701,278890.15776362084
1702,261786.20912585873
1703,262015.65313611762
1704,283979.31124087283
1705,238877.4558968225
1706,375845.9423185289
1707,195805.3543370189
1708,204867.23247163836
1709,273232.5182803655
1710,234142.96896882053
1711,272665.2902975078
1712,256872.57848118222
1713,266621.938750569
1714,222277.32721477957
1715,204569.37433903548
1716,183817.7942756703
1717,187398.59508540598
1718,146369.0279662311
1719,214195.48346084938
1720,252950.81611274043
1721,179803.41374257812
1722,133851.2666512467
1723,160465.1515889119
1724,227772.72920829314
1725,235212.53543662233
1726,187654.25545476913
1727,153349.3132102962
1728,194479.32960259495
1729,170547.4438579916
1730,168211.04214541125
1731,117120.32246864378
1732,119565.97278950363
1733,107711.60869987565
1734,107634.1037598732
1735,125869.98021133943
1736,101802.95388321369
1737,333492.98857723456
1738,245709.77453167527
1739,276523.24418551684
1740,195257.50325187133
1741,188849.41789703863
1742,174346.48975782632
1743,180202.42602716107
1744,301312.1946639647
1745,224213.22301098448
1746,224688.6984987366
1747,231251.34503270802
1748,230621.31089461967
1749,161784.8731785866
1750,148907.3011594992
1751,255983.7207518306
1752,110170.73295526579
1753,154931.27810709202
1754,231912.85713861138
1755,171938.67726428015
1756,131456.5868099397
1757,97439.7879701861
1758,154033.88355136337
1759,181142.2286047386
1760,172889.55341269472
1761,166325.9240858273
1762,173238.17065452784
1763,172946.98426837078
1764,107378.84750435711
1765,201038.56752378773
1766,207791.60666836752
1767,251818.2540010237
1768,141570.3358527196
1769,184246.08732861
1770,155942.6826357008
1771,113158.18128734594
1772,126692.0237431128
1773,108208.61375593231
1774,149207.2267677919
1775,140330.1014754111
1776,135765.0779181947
1777,97946.88078372413
1778,138995.1150568782
1779,120341.38528928533
1780,195035.21457992005
1781,115319.02035727794
1782,48006.96597969206
1783,137856.7221317005
1784,87051.89729854953
1785,102208.5925956557
1786,134324.090879682
1787,166771.4135046329
1788,29714.418413886335
1789,98463.74943773902
1790,34248.8440089192
1791,213240.94394120132
1792,170146.17776013957
1793,155145.48883640463
1794,178956.4917608886
1795,128986.64087140304
1796,130509.0044163384
1797,141375.201088113
1798,102571.30726498901
1799,102060.59041112778
1800,103216.38561458513
1801,98914.95056043542
1802,150617.86715683108
1803,171422.12256004428
1804,138094.8986366617
1805,143459.2583597866
1806,137802.2318799696
1807,170028.8569283546
1808,121117.34883489553
1809,132534.55681024096
1810,146222.46620288328
1811,70909.11087881029
1812,110122.90002568555
1813,114597.73358439654
1814,82320.98502413649
1815,12455.708383873221
1816,89614.86845526891
1817,97441.20374923036
1818,154107.04111677082
1819,123492.45382462651
1820,55151.4194572093
1821,109625.88769808272
1822,162854.4886632322
1823,30213.309554500855
1824,133051.5227498957
1825,133256.0508306711
1826,95988.10065596364
1827,97388.31383992243
1828,133114.55000444688
1829,168540.44911811594
1830,163465.3679290563
1831,183472.51395225246
1832,115503.74447453907
1833,154077.91515759868
1834,127675.88056507916
1835,132219.65168814827
1836,126119.5892044697
1837,105662.82047246117
1838,117432.51136198337
1839,82364.67835810327
1840,162962.42978351098
1841,127867.6602316692
1842,75496.34112427628
1843,121465.29183954629
1844,129780.29025744926
1845,130184.88986687222
1846,152259.14904561895
1847,157438.71610459802
1848,16462.95262996084
1849,121704.66481842473
1850,115905.45208494738
1851,145352.7118024237
1852,120813.0069301934
1853,117623.90332798194
1854,185078.1658037866
1855,157755.5922651561
1856,239591.85465280293
1857,141141.38035685173
1858,129265.48741588346
1859,112429.35663048807
1860,154647.02584052947
1861,111396.2311301853
1862,286027.4578281811
1863,284486.27343454794
1864,284500.8351869902
1865,323696.204707308
1866,313652.77586970245
1867,241712.8928685179
1868,285168.28091504006
1869,224407.9027464867
1870,252424.21779549215
1871,249439.62878658227
1872,174200.60909702373
1873,228265.45474900515
1874,140399.62706157216
1875,208503.89433067082
1876,209165.86193995154
1877,222004.24577546748
1878,216463.42560546123
1879,107245.58823549282
1880,148173.85451445333
1881,250913.95874761604
1882,251056.6633618751
1883,194621.89240217977
1884,209477.2891517689
1885,258059.2968376649
1886,274188.19587079925
1887,233784.0024092947
1888,289188.5458621774
1889,169483.12387771579
1890,110685.66298602335
1891,142733.00731915096
1892,69688.62844515289
1893,131823.4308779675
1894,112682.77781976084
1895,155711.71674113465
1896,117291.76989839599
1897,111270.0985193639
1898,118155.28573914128
1899,149676.6457605986
1900,149771.11972938827
1901,167179.99542615493
1902,141472.14757447806
1903,213623.95511998376
1904,130482.73388198693
1905,195318.98999705375
1906,157276.1816322927
1907,210787.15411382285
1908,132385.3157490166
1909,152076.07027171087
1910,136919.4832030479
1911,216181.72384864208
1912,289173.5530017994
1913,157563.0338393373
1914,47366.345110675786
1915,252448.43540223665
1916,21045.315739125013
1917,264835.9691967068
1918,146097.41922649392
1919,193865.97334547504
1920,179387.5553161227
1921,338672.2450602555
1922,298382.2339771518
1923,229072.66496781562
1924,231135.39873976982
1925,227346.2544995693
1926,340565.9679129245
1927,127028.60048767645
1928,166779.0046585952
1929,107118.00977472845
1930,133254.53129716194
1931,142963.7604908112
1932,137270.43634824408
1933,162584.56010994804
1934,186916.46451234026
1935,182931.11465265998
1936,187085.7125186643
1937,187222.90738874231
1938,173319.58975998056
1939,239982.51259110752
1940,193412.9786515974
1941,182461.17025066144
1942,197306.87732028659
1943,205178.8470338015
1944,282954.1291772318
1945,328640.4793278733
1946,162643.98383611743
1947,271956.05359142274
1948,178113.42463309364
1949,252511.4616471501
1950,212170.43238339783
1951,272440.3918078141
1952,238741.676051612
1953,197560.16154569807
1954,223858.96067074756
1955,135352.55194019596
1956,325092.5563200787
1957,179477.90631855326
1958,306736.8411086623
1959,128684.72905181674
1960,91192.84171689372
1961,116246.44750883314
1962,110569.62406894099
1963,125201.7274106564
1964,102195.3109487507
1965,136413.16113439365
1966,151325.6676050797
1967,279081.80356674315
1968,346844.53716367204
1969,337334.533315778
1970,351591.212938115
1971,399236.1927571434
1972,339786.3805475498
1973,269610.21728955
1974,297415.9162180172
1975,422997.2233393893
1976,297471.59392415406
1977,346640.39025036036
1978,308517.13070399105
1979,301858.71440041857
1980,195754.779209913
1981,313522.5230295167
1982,227174.17757384293
1983,211078.35337321344
1984,184121.08367929794
1985,242803.18119976227
1986,242091.03353360854
1987,195676.37594372872
1988,181905.2637109307
1989,206394.78108864883
1990,224739.04471182078
1991,221468.45151602896
1992,243931.41720733745
1993,184750.68919278192
1994,241342.96902559558
1995,198764.16885700333
1996,288495.88423007354
1997,287944.1351407899
1998,313252.8723037336
1999,264753.6282764594
2000,304122.5110571629
2001,272416.91604076023
2002,254639.38088243618
2003,265117.00243090116
2004,283796.9871221306
2005,226376.1193171027
2006,215566.73695176537
2007,263938.4843249698
2008,221436.63341903128
2009,195987.90382180596
2010,211161.23834665562
2011,170475.5277476539
2012,181869.15477327537
2013,173317.51333417604
2014,191295.64587875735
2015,202418.33692031517
2016,193636.166355039
2017,206827.79166746396
2018,110102.29552770313
2019,130239.22515435494
2020,78719.2069285172
2021,89794.16072926635
2022,195185.13966353564
2023,136258.4878917192
2024,271629.2311657651
2025,337520.8569169517
2026,181017.47682951833
2027,150006.30451570498
2028,168337.5126247136
2029,167837.42843274027
2030,261520.78033659095
2031,248157.94577508303
2032,235641.58108449378
2033,255100.71133381315
2034,174003.023227575
2035,238418.24239326967
2036,223067.88617619546
2037,225936.30396312661
2038,295912.8976102127
2039,209863.60699471552
2040,345209.2447840958
2041,272394.3131944584
2042,211538.68604518846
2043,174806.62559377798
2044,193259.43377540703
2045,213357.99760791752
2046,131590.89186349884
2047,136081.9670733381
2048,139355.31113549415
2049,122074.25580264791
2050,182514.8658194975
2051,109502.78357114992
2052,134107.45355958375
2053,140386.0899599141
2054,68042.08947766398
2055,160545.5895600582
2056,144126.3462282659
2057,101477.14320742711
2058,218077.91698586056
2059,132647.2576900241
2060,192258.59225513088
2061,202472.88987662317
2062,114047.09569056169
2063,103444.04629569408
2064,130885.1111094621
2065,120183.21164639457
2066,189880.09047939884
2067,115451.75937038288
2068,130005.03629612271
2069,72412.94443496317
2070,98281.01866801037
2071,69033.59591056267
2072,163290.66729575465
2073,134661.95502904453
2074,190379.9400600274
2075,148525.36624909332
2076,126529.24569436628
2077,126195.4786736751
2078,106403.1288986816
2079,143270.70994460327
2080,124381.20767543465
2081,114815.3964490327
2082,118331.81920679263
2083,140631.7078956333
2084,96641.74700858048
2085,104459.48618196626
2086,148775.9365043752
2087,133960.24397331267
2088,106880.3106704012
2089,62842.236906643375
2090,121048.24310582248
2091,83280.05644995486
2092,150286.52810683008
2093,133115.03873120225
2094,149253.23337702942
2095,135834.07562369038
2096,78726.45969197864
2097,99175.61237858026
2098,152449.9835587733
2099,15123.172225055052
2100,60588.16720159468
2101,102444.44280344248
2102,147804.96493061655
2103,90186.61432251416
2104,138507.48672372568
2105,137873.4892844048
2106,28133.186149949557
2107,210331.86464381428
2108,121892.55500159459
2109,98365.25088286784
2110,123737.16563226283
2111,172061.81220863503
2112,125440.60408478137
2113,113615.19103591354
2114,118756.82480824413
2115,154755.3060443569
2116,121236.4381953245
2117,146958.34245391143
2118,124081.49176058033
2119,107817.53691314161
2120,115725.16078363336
2121,70415.70574591903
2122,87892.67703810986
2123,100805.65041045146
2124,187310.5353677373
2125,134456.72523204028
2126,146489.37102160067
2127,184372.30980031006
2128,136950.53821261972
2129,120503.70777065167
2130,128554.36284440686
2131,161983.78193885065
2132,129515.53891896596
2133,136418.84324962157
2134,127530.0201312583
2135,116027.01476210565
2136,33270.58716464357
2137,106128.54784036358
2138,134198.41812140308
2139,158596.73743558023
2140,136506.41011147224
2141,159138.2973425598
2142,115513.92279403494
2143,139252.10955227492
2144,100407.50003457535
2145,136351.44562763907
2146,192181.61282817065
2147,152663.3582816529
2148,163810.59487638692
2149,141263.23162223003
2150,230366.66687430232
2151,133715.41543795378
2152,182213.31851866632
2153,187868.13127470412
2154,114007.56211091555
2155,149757.31488769175
2156,267716.98610569467
2157,248552.0224085271
2158,231076.69999380014
2159,219888.7010334381
2160,185864.5469187298
2161,259442.1836856869
2162,373593.965021817
2163,321854.8268668705
2164,252828.7420940788
2165,208960.64669833076
2166,154269.33462083526
2167,221011.425766974
2168,198476.59309103945
2169,199318.02057629148
2170,220136.66447372525
2171,160184.8229790728
2172,134632.79720664467
2173,193217.9205972047
2174,239416.780337526
2175,298190.75309538795
2176,289317.54993146914
2177,236495.8712028882
2178,232767.82567161624
2179,153400.59216451854
2180,244680.10773374327
2181,197752.60849374812
2182,233887.14509403636
2183,193486.44601056539
2184,127567.05910859746
2185,126835.30820668628
2186,167609.15341047873
2187,163256.3104436607
2188,166189.2083688313
2189,282350.3589523176
2190,72555.40618836042
2191,74557.53270621097
2192,67419.9901651484
2193,117646.9344311119
2194,114140.76264323993
2195,91373.35408501199
2196,76160.36410736246
2197,96604.17995233135
2198,181496.87746643042
2199,191950.54881630302
2200,148775.9239031882
2201,143098.5077295315
2202,204015.97089493484
2203,123680.54153942154
2204,146536.86862893333
2205,102637.36579248216
2206,148061.68284515664
2207,210618.82582392474
2208,252450.75668099173
2209,196510.1701639623
2210,134870.27097313013
2211,133981.8693066819
2212,119797.4900677132
2213,105896.58014063607
2214,131798.47215060773
2215,96544.13352799905
2216,144859.7009627798
2217,22787.624418233172
2218,77471.63914348383
2219,74381.31185421755
2220,47557.37834133895
2221,253622.81576970662
2222,239167.20220658975
2223,290217.7171721726
2224,237596.96891839686
2225,121443.32159931702
2226,188756.40738332993
2227,223198.49297377048
2228,273701.9804437484
2229,240368.98759521334
2230,144522.59040404833
2231,211521.28644078784
2232,202544.13142013433
2233,191874.8513942943
2234,251521.29043849953
2235,212511.22598237218
2236,259273.24192651664
2237,310362.0956646807
2238,249085.18669120036
2239,140929.51085930457
2240,164570.8916489298
2241,147861.59057463892
2242,115848.70653500548
2243,110267.02056454774
2244,87421.38842201512
2245,85676.5800857743
2246,135663.43072856008
2247,139781.04004504508
2248,122083.67230261979
2249,111706.10798700782
2250,131374.3035932947
2251,101461.50182547118
2252,204595.39783860277
2253,161832.02722258423
2254,184299.18083444075
2255,209741.15447967523
2256,187329.2441882987
2257,202125.18913743785
2258,177598.33258683584
2259,185989.00610075588
2260,176248.94545392157
2261,196649.73067837674
2262,212807.84643877577
2263,317406.40955615416
2264,383499.0195148606
2265,170409.50517309853
2266,259431.00967935403
2267,347144.2409958395
2268,356141.82818216877
2269,170178.37311037933
2270,208519.2159739337
2271,237262.06804459798
2272,241078.8143590181
2273,177047.76028105686
2274,204909.64513183013
2275,189004.56047617132
2276,193983.3876836931
2277,201417.9561216426
2278,171688.33388908836
2279,101653.48501331685
2280,96125.94130600756
2281,165674.18540466344
2282,181542.25465737726
2283,121689.93641453632
2284,102294.17516496638
2285,146938.7463270116
2286,116696.85907094507
2287,315633.50874786987
2288,264588.5145535441
2289,316681.9490955409
2290,361445.1826832411
2291,302984.6677388628
2292,372871.4127123358
2293,375029.0181136476
2294,334035.03972609574
2295,402880.2265414938
2296,253514.06782431738
2297,293644.51120243804
2298,296515.6324188751
2299,326949.19198576827
2300,308016.081420796
2301,279299.6976427871
2302,258406.18226809357
2303,255337.1127764571
2304,247240.79091560259
2305,193115.18004310573
2306,194913.3732653258
2307,199848.8326606308
2308,224197.07403393276
2309,269827.5506113563
2310,209781.4347535025
2311,217946.15031118784
2312,185518.22560014157
2313,177359.47274977458
2314,190750.3149073699
2315,180295.29649803066
2316,208562.4950648276
2317,194092.27337317495
2318,172227.24192670663
2319,191700.1964369116
2320,191984.40922130994
2321,261144.32622326096
2322,202723.27669491316
2323,193178.9468891085
2324,200943.35061552632
2325,207590.97977607255
2326,185335.06398092234
2327,210727.42920720996
2328,224541.9814901098
2329,199396.45206197375
2330,195445.67424413865
2331,321919.7881908086
2332,354341.0736797992
2333,310199.3873928089
2334,259435.1954777832
2335,272818.2173523016
2336,307362.9807944647
2337,193603.2516304592
2338,272797.23651861167
2339,241183.841706909
2340,370966.53062268766
2341,205065.1645765698
2342,248392.2450284909
2343,235610.7027544079
2344,238468.97346731345
2345,246186.98811687017
2346,209080.01154637337
2347,190860.628015446
2348,237397.77117550257
2349,172629.4054067433
2350,276893.8190558546
2351,237101.35208994895
2352,266580.99075460574
2353,257433.8179436582
2354,150180.59012463153
2355,165101.3446246374
2356,160359.60640492407
2357,209038.7672512529
2358,193684.09010681487
2359,130668.59346860019
2360,119261.68865734478
2361,145496.1817471506
2362,277757.4150666229
2363,149287.189269518
2364,196215.19088225183
2365,227123.43553987425
2366,195035.94266763795
2367,216974.60282975482
2368,199187.74263949343
2369,205217.37933777226
2370,174018.07759530307
2371,150091.5839710189
2372,187952.00847215438
2373,277070.5199781491
2374,296814.22867223923
2375,236434.7590146137
2376,300195.64633047907
2377,322419.32043515844
2378,159581.4628706621
2379,238849.82041083206
2380,155762.52471995074
2381,185440.63345449115
2382,238555.36593779433
2383,227366.68228358636
2384,259028.72224627016
2385,180074.6150749256
2386,140502.451912757
2387,124106.76386796008
2388,113194.28521506186
2389,132973.83457437088
2390,153305.34529069415
2391,136530.08058313513
2392,97504.71502230596
2393,188889.5757105949
2394,137427.14192514727
2395,212868.87962960964
2396,154436.09335989715
2397,225901.69499530317
2398,133700.6830955071
2399,43229.5883769471
2400,49786.06705956685
2401,116036.18834286975
2402,146311.82387868734
2403,141732.06915457896
2404,143324.90173205547
2405,173466.2575297323
2406,148009.6658759748
2407,119813.47937479452
2408,153203.6079803931
2409,112288.15544276498
2410,201097.34827774018
2411,111662.9214527742
2412,149321.81226563943
2413,114783.86369814095
2414,132621.1224945332
2415,126941.03233267087
2416,140470.55496007646
2417,127451.2084972777
2418,121906.22101207706
2419,99299.65684006922
2420,113874.59197260276
2421,126825.32068689005
2422,103925.52482664865
2423,121052.23775684764
2424,148353.95308000012
2425,239366.85387474298
2426,153035.2055128496
2427,125996.25035762857
2428,194794.65339646325
2429,102798.22842144803
2430,136547.19005609094
2431,98070.03986481507
2432,128424.73855586187
2433,136483.96235849056
2434,125248.90288426215
2435,146491.47295823996
2436,95703.34633491782
2437,98298.31050133845
2438,104991.07903005858
2439,116968.05609053979
2440,136332.00870672753
2441,102113.73735675518
2442,97040.93198104214
2443,142378.08079302264
2444,135689.84094513813
2445,64235.6689993178
2446,119229.7714561054
2447,208827.71339488705
2448,140282.94185894565
2449,115849.57411195105
2450,167240.82479267358
2451,112682.59779667808
2452,220034.27626264258
2453,79214.87707182008
2454,120929.0280363129
2455,141825.59702178487
2456,131403.45005056402
2457,119347.60403872421
2458,119832.1009335916
2459,94865.55400221644
2460,153500.61365683377
2461,115714.88072063262
2462,125742.48364088614
2463,135144.2175556873
2464,174014.1711589673
2465,145401.63471763115
2466,104628.89573181095
2467,165833.30737956823
2468,80040.50670637866
2469,81368.4376760961
2470,205424.09444256825
2471,224319.34743833542
2472,182163.5522102476
2473,98431.79086177645
2474,63255.45959704521
2475,250130.47223739256
2476,93233.20268764882
2477,89141.05108512146
2478,168448.9826076897
2479,99742.59286029416
2480,135777.3071390288
2481,121757.5976331823
2482,120288.84477177938
2483,95246.2012148553
2484,141752.72641137498
2485,121430.91188106895
2486,139885.55871541728
2487,211541.61449210043
2488,178474.3037361796
2489,165912.28591848654
2490,147451.303474325
2491,88601.68365155521
2492,198381.32289799093
2493,149133.65280279913
2494,160132.67881275294
2495,85919.70154708927
2496,239568.26580520906
2497,156146.30340536823
2498,94992.37935060158
2499,67379.83238286641
2500,112119.20715678623
2501,126803.3214459233
2502,142579.78648533626
2503,75763.84177484072
2504,182395.56627197424
2505,231587.02991995867
2506,266872.09630498127
2507,283381.00072189
2508,266930.8500555279
2509,235661.94994693785
2510,235488.04100193572
2511,196740.07057442912
2512,210493.2414333725
2513,242839.0707879311
2514,282588.98639082676
2515,140918.59657054837
2516,179171.15812316234
2517,137357.17553974036
2518,142224.98677821038
2519,221419.54876406048
2520,229395.1121280701
2521,199152.71738301148
2522,235986.1551905938
2523,117512.7403736012
2524,130994.55567770894
2525,139874.65642293566
2526,124247.93269569031
2527,102441.29657693976
2528,117695.98040205962
2529,129698.52620096668
2530,119234.43602834549
2531,254410.87977503007
2532,231755.87570881634
2533,217159.49518736755
2534,249823.11527016573
2535,284694.35063254065
2536,251607.32333582407
2537,252193.78259104723
2538,190641.20280875708
2539,206406.08958203718
2540,177443.54605727876
2541,197369.30762625253
2542,152724.06578318868
2543,124716.62253435934
2544,110689.51713251905
2545,146196.82500757882
2546,158321.60327962576
2547,163678.5276956053
2548,157368.7489451624
2549,160527.30512561067
2550,633650.4435989847
2551,142975.66734606377
2552,124068.60490791383
2553,66974.09277715452
2554,97638.06645858625
2555,125055.65516442759
2556,77610.61490468262
2557,102087.14419911196
2558,173619.5882360295
2559,109159.71086794394
2560,158962.51750353468
2561,153516.62573637092
2562,132514.67340526544
2563,139210.02269608947
2564,197920.9512628629
2565,150706.16455238336
2566,114814.6525453371
2567,104434.94291559188
2568,198979.28074076027
2569,200998.03867449076
2570,134937.1577172631
2571,156055.79666663846
2572,189729.83781599463
2573,235820.03306738543
2574,272602.2951956149
2575,141782.36635082494
2576,142441.75169450184
2577,152893.94905741373
2578,85861.74724977824
2579,18664.23638034973
2580,110563.226850542
2581,123117.16536938236
2582,128648.96190854628
2583,267230.9232698139
2584,185509.20589534775
2585,194126.01581452182
2586,235187.6489058202
2587,220555.34114656853
2588,144944.7075666734
2589,165836.4240084102
2590,226178.6615938209
2591,261775.58824254083
2592,218158.73260549712
2593,241964.7850719022
2594,197775.92985998606
2595,220358.72979465732
2596,323548.18538654083
2597,192070.41164123942
2598,264937.91195712076
2599,321089.46013257164
2600,183143.31067871558
2601,158738.24238439137
2602,50724.51741902123
2603,67203.98831311206
2604,78050.38307496987
2605,50209.905163216055
2606,153444.1948293557
2607,228417.774804899
2608,216473.20946183265
2609,173471.45103047066
2610,119736.79092613608
2611,128620.03197517246
2612,161935.9394465643
2613,132641.91982814064
2614,113187.71402448462
2615,175463.36916365428
2616,174231.88893082063
2617,202074.4742842205
2618,233058.3243850246
2619,236327.8302745684
2620,197239.01727584028
2621,182990.41897482518
2622,195169.13888359
2623,239785.481318163
2624,294631.8506799168
2625,260054.39018824743
2626,187939.91266525956
2627,182328.32255519554
2628,382738.0987288733
2629,386744.6466446663
2630,321270.5516292718
2631,391358.5650544495
2632,347262.21754460456
2633,280482.80346063874
2634,349542.6339960473
2635,174577.5030449794
2636,209540.53066696622
2637,197950.5600506533
2638,257509.62485771487
2639,211501.83710191096
2640,173043.45963070868
2641,89221.53166680678
2642,184412.68667089334
2643,125228.44446763187
2644,131956.07148799044
2645,114162.15999643249
2646,108610.89401398133
2647,120604.36978930747
2648,153525.75368595566
2649,149099.71958384267
2650,147609.882072967
2651,139892.1009278316
2652,348944.5740558794
2653,266062.7012139894
2654,238819.70398638723
2655,354336.2672473963
2656,308837.59219276323
2657,308024.5951701256
2658,265645.24653648376
2659,284731.0979113402
2660,307511.996808585
2661,324717.3824631013
2662,335078.10501391557
2663,291068.4378501531
2664,261767.95195786632
2665,327936.86112730694
2666,276417.4058470293
2667,181539.72954591527
2668,196771.47432496934
2669,178065.54209774756
2670,284059.1269418588
2671,198952.29930773517
2672,203242.88208397804
2673,211582.1649733605
2674,223957.37269638176
2675,174876.2599968037
2676,203082.97236532834
2677,213237.1800121807
2678,258731.56214578752
2679,282034.6935020799
2680,289151.6654859751
2681,367022.6620172581
2682,314587.65926460084
2683,430491.8763423129
2684,308261.4946322886
2685,330246.595102557
2686,256454.782018675
2687,285710.7200882742
2688,230267.5112199413
2689,211815.66021059756
2690,362690.81838314026
2691,185878.55256255227
2692,148961.02093208092
2693,203716.01302826032
2694,155089.81061694305
2695,214304.7410875049
2696,200487.33930665767
2697,192283.97222880344
2698,215638.4135292722
2699,176680.69933005865
2700,151775.34355448745
2701,156995.1050430066
2702,121279.8434281887
2703,153483.20188654074
2704,159598.53900505207
2705,100218.47321683157
2706,100065.91378814029
2707,136738.03752191807
2708,108932.205891205
2709,117800.03653352149
2710,115121.84140621289
2711,279127.21681291657
2712,357027.6462565821
2713,175454.1351753869
2714,149740.67135327333
2715,166743.095497126
2716,145066.442597694
2717,183202.13141869567
2718,222277.43383013154
2719,147875.93567333417
2720,222645.59607126028
2721,138315.11097711092
2722,177428.39076408208
2723,178566.17464835034
2724,109919.07252128422
2725,124678.62097526691
2726,129801.85566110048
2727,173855.02839622507
2728,187763.9921890141
2729,137999.0267184917
2730,140883.26419494767
2731,134216.29523166968
2732,117542.40266238339
2733,179958.7321779742
2734,164935.65792409796
